#name HR redshift maxmag magerr stretch stretch_err absmag
10qyx 0.246836453501 0.063 18.5722672032 0.0107663338769 1.18219569555 0.0107997872629 -18.6843196793
10rbp -0.00441944750777 0.079 18.8367251014 0.00792457103254 0.926945013811 0.0143045747441 -18.9355755803
10rgn 0.236804623244 0.093 19.4530240338 0.0197538007679 0.901690774225 0.0317966323353 -18.6943515096
10rhi -0.0965814135024 0.0849 18.909780524 0.0136481957058 1.00614251885 0.01039751609 -19.0277375463
10rpt -0.242749687864 0.103 19.2098441026 0.0140380092469 0.781931902183 0.0247495942515 -19.1739058207
10sm 0.104125884154 0.094 19.3450394437 0.0400967878017 1.02092995187 0.0538716897128 -18.8270302487
10sto 0.162636891238 0.0979 19.4975363139 0.0118360743111 1.04772976823 0.0192965252766 -18.7685192416
10tce -0.00551206569761 0.041 17.352822303 0.0130140729783 0.968661680375 0.0076124227236 -18.9366681985
10tfs -0.352021859269 0.18 20.4186062724 0.0120461601574 0.711126472847 0.00990115182287 -19.2831779921
10tky 0.604137039672 0.1115 20.2411704462 0.056463555961 1.07298250534 0.0598537340467 -18.3270190931
10tqy 0.101952002294 0.045 17.6687498912 0.0051704163684 1.1643011037 0.0153521147742 -18.8292041305
10trp 0.842935495611 0.049 18.600934895 0.0156864547053 0.904038857651 0.0198550939542 -18.0882206372
10twd -0.0899854844497 0.07 18.4749242329 0.0043910975376 0.903493796978 0.00620842007572 -19.0211416173
10ucj 0.232519327095 0.11 19.8379904572 0.0199504701107 1.11884823286 0.0205699907234 -18.6986368057
10ucl -0.0685499708783 0.08 18.8014082463 0.0196354051273 1.1577322142 0.0163292900761 -18.9997061037
10ufj 0.0725227249085 0.073 18.7331058601 0.00506517645671 1.02932692509 0.00357465514733 -18.8586334079
10ujl 0.294975132904 0.11 19.900446263 0.0135593601023 1.0870548507 0.0156265259126 -18.6361809999
10urj -0.143735233866 0.105 19.3535148343 0.00981125120603 1.06078406906 0.00831758085971 -19.0748913667
10urn -0.14419564931 0.11 19.4612754808 0.0110836234827 1.02313008153 0.00775070679728 -19.0753517821
10vhz 0.291407227832 0.12 20.1000783098 0.0236185809728 1.13191917521 0.0499194001527 -18.639748905
10wnm -0.0246249354979 0.0656 18.392605949 0.0142835446697 0.91162445254 0.0130693690243 -18.9557810683
10wof 0.145969865527 0.0527 18.0678220403 0.0470167653507 0.988546534814 0.0808478604238 -18.7851862673
10wov 0.154475247158 0.096 19.4440387083 0.0359974941335 0.890904981392 0.0583881845872 -18.7766808857
10wyq 0.0975142343766 0.08 18.9674724516 0.0107371003943 0.843959763292 0.0229086633085 -18.8336418984
10xir -0.131863481202 0.05 17.6715707805 0.0305884477874 1.03623437315 0.0340147471544 -19.063019614
10xup 0.00730126527028 0.06 18.2221704112 0.00853183103886 1.08220353552 0.00908976187829 -18.9238548675
10yux 0.25212786974 0.057 18.3509799516 0.0155463714944 1.20848852357 0.0101757958678 -18.6790282631
11ao 0.302139149631 0.1085 19.8756396322 0.0225846885403 0.90635614348 0.0310545833548 -18.6290169832
11bas 0.418739740036 0.085 19.4278066136 0.0415936595105 0.784979495961 0.0236788681897 -18.5124163928
11blu -0.102256846218 0.068 18.3966634707 0.00676534049207 1.04132789911 0.00456233211267 -19.033412979
11bof 1.15796610775 0.026 17.5032166387 0.00720246720888 0.940377388302 0.00660624919155 -17.7731900251
11bok -0.235224608073 0.103 19.2173691824 0.00729265085798 0.868905221137 0.00613461844108 -19.1663807409
11cao 0.593233722387 0.04 17.8963629606 0.105261652196 0.849593727801 0.0901543253175 -18.3379224104
11cji 0.263619873451 0.088 19.3524584119 0.0353673477608 0.96670290382 0.0589529120477 -18.6675362594
11cmg -0.0431842992699 0.1 19.3408641423 0.0105673034667 1.16268139106 0.00656567773324 -18.9743404321
11cml -0.241285621034 0.132 19.7911958947 0.015821391892 0.962870821305 0.0183276427559 -19.1724417539
11cyv -0.118866175698 0.115 19.5902843344 0.0123296208999 0.960946111562 0.0137322748519 -19.0500223085
11dec -0.0390540195232 0.097 19.2744753363 0.0124698130041 0.968217372287 0.0125442871601 -18.9702101523
11dwn -0.00547144574675 0.181 20.7784891658 0.0194539112771 0.705938407709 0.0253527386139 -18.9366275786
11dzm 0.429541308096 0.04 17.7326705463 0.00835421176722 1.24878831959 0.00968922205179 -18.5016148247
11hfu -0.187468587954 0.038 17.0011001451 0.0129604097472 0.995915085066 0.00547915435258 -19.1186247208
11htb -0.197543178019 0.05 17.6058910837 0.00651381723136 0.976561628466 0.00520326814769 -19.1286993108
11ilj 0.156337200279 0.096 19.4459006615 0.0184053149772 0.888036366335 0.0290771103482 -18.7748189325
11ivb -0.1888379479 0.07 18.3760717694 0.00417317975589 1.07846369964 0.00566692465802 -19.1199940807
11jgq -0.187850081632 0.129 19.790525017 0.0252149865256 0.991922261637 0.016755324655 -19.1190062144
11kaw -0.136499030537 0.08 18.7334591867 0.0212528425024 1.01073528741 0.00890231161213 -19.0676551634
11kml 0.00237405726793 0.082 18.9289435717 0.0199569544636 1.09448661928 0.0148561546968 -18.9287820755
11qpc -0.114503239629 0.091 19.0515628798 0.0182392174715 0.785662493515 0.0259063957496 -19.0456593724
11qvc 0.00745907581341 0.12 19.8161301578 0.0272202155265 0.735435485937 0.038034782755 -18.923697057
11rke 0.351305811215 0.0943 19.5995790473 0.0314234923691 0.799960100045 0.062517897668 -18.5798503216
11rnu 0.849099155067 0.082 19.7756686695 0.0158995240443 0.96405027409 0.030963541063 -18.0820569778
11rrq 0.499349461701 0.083 19.4537329647 0.0229839238576 1.01359952411 0.0154451030257 -18.4318066711
11wv 0.0347725420917 0.09 19.175368353 0.0125620866565 0.993525578666 0.00924821968278 -18.8963835907
11xe -0.156089478362 0.14 20.0152382731 0.0144469918034 0.858283596078 0.0198501387173 -19.0872456112
12cjg 0.1337095388 0.067 18.5989341456 0.0125565895951 1.07944824985 0.0170526487714 -18.797446594
12cks -0.101212807649 0.063 18.224217942 0.00269785899854 0.851449632823 0.00250924530718 -19.0323689405
12cnl 0.135840206802 0.047 17.8002112081 0.0102016615957 0.8091757933 0.0125820615341 -18.795315926
12csi 0.832676567884 0.0529 18.7630655846 0.00766823031206 0.925234361988 0.00674568231441 -18.0984795649
12dgy -0.104609392238 0.18 20.6660187394 0.0169770096046 0.861990186037 0.0438934565945 -19.0357655251
12dhb 0.0594447270085 0.0565 18.1383903038 0.0160629689711 0.926820123052 0.0179673210883 -18.8717114058
12dhk 0.852655238976 0.07 19.4175649563 0.0255367387113 0.919618289609 0.0377891733075 -18.0785008938
12dhl 0.485301930236 0.057 18.5841540121 0.0879031884966 1.15072045391 0.140197034363 -18.4458542026
12dxm 0.390189272552 0.063 18.7156200222 0.00595337297001 1.25762200308 0.00769303941732 -18.5409668603
12eac 0.413477676397 0.088 19.5023162149 0.00941408956633 0.922461262068 0.0139297710972 -18.5176784564
12ecm 0.0497719793331 0.0664 18.4945468221 0.00900433213336 1.00739535894 0.0142979493145 -18.8813841535
12ecr 0.198753356736 0.069 18.730897537 0.0209366832581 1.04543752452 0.0311868445709 -18.7324027761
12ekl -0.130729621561 0.12 19.6779414604 0.0127232924485 1.08381432976 0.0213489655719 -19.0618857544
12fuu 0.667437513361 0.035 17.6726433092 0.00555234537612 1.08913539173 0.00357191257152 -18.2637186195
12fxn 0.0715311542762 0.0503 17.8884244503 0.0149810964356 1.11209930135 0.00851559142375 -18.8596249785
12gaw 0.227974571626 0.1153 19.9432100361 0.0206619623 0.917223293151 0.027249566343 -18.7031815612
12gaz -0.0248307536355 0.071 18.5723991193 0.0190253796284 1.20686682379 0.0299203185358 -18.9559868865
12gmf 0.617738000483 0.1253 20.527733821 0.0169848255507 1.01956206268 0.0197704152255 -18.3134181323
12gmq -0.159940724882 0.10134 19.254961621 0.00447109642415 1.12574968813 0.0076462212675 -19.0910968577
12gmu 0.273666512044 0.115 19.9828170222 0.0121601339091 1.01012067221 0.019761659355 -18.6574896208
12gmy 0.260311020289 0.101 19.6674214598 0.0145053836759 1.07310877523 0.0227264762299 -18.6708451125
12gnw -0.0830091777053 0.108 19.4797417411 0.0147244691118 1.06403002691 0.0187692758615 -19.0141653105
12gqh 0.791557168067 0.051 18.6395552663 0.00750863049545 0.982775713482 0.0107736350115 -18.1395989647
12grk 0.265322998574 0.0677 18.7541847771 0.00576739482092 1.13903144304 0.00549799010091 -18.6658331342
12guy -0.334184161477 0.144 19.9038077242 0.0158988146964 0.857854473701 0.0325553264968 -19.2653402943
12hwb 0.595816560461 0.056 18.6546850086 0.0135042949499 0.969737072305 0.0291616060243 -18.3353395724
12ibh -0.320138902671 0.11 19.2853322275 0.00622274863287 0.984514185788 0.0104060806721 -19.2512950355
12juu 0.0493119828974 0.097 19.3628413387 0.0321310712957 1.190959488 0.056015279088 -18.8818441499
12keu 0.0257999834484 0.0741 18.7205230504 0.00758774380878 0.86596944619 0.014607294498 -18.9053561494
12kim 0.368650118719 0.08 19.2386083359 0.0195986571312 0.847883200894 0.0353744207068 -18.5625060141
12lgq 0.400742419349 0.033 17.2749759379 0.00564237022967 0.979643102046 0.00429811634675 -18.5304137135
12lic 0.179034978729 0.084 19.1609151129 0.0121811535746 1.03464481381 0.00719827757387 -18.7521211541
12mde 0.192111973275 0.104 19.6671353115 0.0180518430209 0.822463674585 0.0423313478909 -18.7390441595
12mjh 0.0311200159766 0.115 19.7402705261 0.118257428078 1.41350638094 0.179573157249 -18.9000361168
12sz -0.276665992339 0.11 19.3288051378 0.0186008170744 1.03007888593 0.0167088942463 -19.2078221252
12vr -0.228221201588 0.14 19.9431065499 0.0320004853197 0.791416943837 0.0618027246453 -19.1593773344
13acz -0.694536872913 0.166 19.8818511999 0.00738080265866 0.782394098827 0.00900806563613 -19.6256930057
13adg 0.165412457946 0.12 19.9740835399 0.0125363491383 0.902569964413 0.0159679312521 -18.7657436749
13adm -0.0497717302945 0.131593 19.9754372876 0.00777756675543 0.852838215683 0.0129267775611 -18.9809278631
13adv 0.278513344184 0.073 18.9390964794 0.00830500583229 0.993664300603 0.00704054794845 -18.6526427886
13adw 0.0728212766035 0.092 19.2640933712 0.00856544550766 0.804974301071 0.0214900481379 -18.8583348562
13ag 0.56485968571 0.081 19.4632901144 0.0063304432672 0.911410143972 0.0120637967051 -18.3662964471
13ai -0.265141327754 0.0453 17.3165575428 0.00188356847069 1.02620111362 0.00216224331268 -19.1962974606
13aig -0.0411610891678 0.065846 18.3845737345 0.00508003920402 0.813134119883 0.0122115229538 -18.972317222
13akl -0.0949745263859 0.0772 18.6934171262 0.00324523660543 0.987473626784 0.00374267119372 -19.0261306592
13anh 0.105560283342 0.0615 18.3763588011 0.00217137025237 1.03764062273 0.00200998835863 -18.8255958495
13ani -0.233377950285 0.13 19.763162409 0.00684681994272 0.91617060069 0.00577006767798 -19.1645340831
13aol -0.115477924094 0.12 19.6931931579 0.00443427150783 0.996638689032 0.00447514745159 -19.0466340569
13apn -0.206805052622 0.08 18.6631531646 0.00346754737121 0.903110678532 0.00365400257075 -19.1379611854
13asv -0.409135460169 0.036 16.6588399995 0.00243820012836 1.10659101174 0.00194507047716 -19.340291593
13ax 0.203316040168 0.076 18.9558826579 0.00533198727395 1.00953950456 0.00713114651 -18.7278400926
13bbw -0.124459793982 0.09 19.0161360169 0.00713276993157 1.16738537366 0.00588260783055 -19.0556159268
13bdb -0.345738500825 0.115 19.3634120093 0.0105679134079 1.13724490918 0.00904128969468 -19.2768946336
13beg -0.0150115814775 0.18 20.7556165502 0.00822438583469 1.02724836086 0.0113422621782 -18.9461677143
13bjb -0.105861307286 0.15 20.2289553156 0.00461607500575 1.00715292469 0.00955759586258 -19.0370174401
13bkw 0.0527820460762 0.0636 18.3997162606 0.00357867731023 1.05001477473 0.00287515501158 -18.8783740867
13bmn -0.243650584059 0.15 20.0911660389 0.00832604067303 1.07050815145 0.00580807711641 -19.1748067169
13bun 0.400164224413 0.05 18.2035984861 0.0186270875178 1.02510636467 0.0120054093381 -18.5309919084
13caz 0.68120857244 0.09 19.8218043833 0.00754310281728 1.00004346793 0.0111577356101 -18.2499475604
13ccm -0.382205424876 0.0993 18.9855694439 0.00281596003375 0.857204651382 0.00415853522095 -19.3133615577
13cd -0.352021997354 0.17 20.2813685949 0.0110306272253 0.90202035272 0.02228230692 -19.2831781302
13ceq -0.143630302187 0.153 20.2382522389 0.0205550747349 0.94843017918 0.027102558807 -19.074786435
13ckk -0.131292750467 0.12 19.6773783315 0.00533686897418 0.856557319734 0.0123685926731 -19.0624488833
13cor 0.152660255302 0.078 18.9646410297 0.0113690530124 1.10614721009 0.0113324910336 -18.7784958775
13cow 0.365282283618 0.086 19.4012332082 0.0155712031968 0.833162267063 0.0203775145079 -18.5658738492
13cwq -0.170253728818 0.069 18.3618904515 0.0148064539897 0.836868127128 0.0115048505072 -19.1014098616
13cxn 0.160281927691 0.12 19.9689530097 0.00684236162505 1.0010694387 0.00518003117798 -18.7708742051
13cyy 0.441295501363 0.121 20.2694019468 0.0148918879727 0.725893185057 0.0221694956833 -18.4898606315
13czs -0.183886709812 0.083 18.7704967931 0.00549818810578 0.950153217348 0.00498420934584 -19.1150428426
13daw 0.623780813502 0.07 19.1886905308 0.00782189337574 1.20186755016 0.0103558149917 -18.3073753193
13dbp 0.678863239866 0.016978 16.0839698217 0.00073778082517 1.18620699792 0.00118362426571 -18.252292893
13ddg -0.00840339519361 0.084 18.973476739 0.00343473033898 1.03962816558 0.00378656301742 -18.939559528
13dfa 0.261633591325 0.074 18.9532731259 0.00704578859662 1.25447668357 0.0112159408413 -18.6695225415
13dhp -0.0920254289457 0.125 19.8123434322 0.00637041541405 0.998375294137 0.00557086219114 -19.0231815618
13dkj -0.0014475592723 0.036232 17.0808471951 0.0045435598005 1.15410525747 0.0026104256139 -18.9326036921
13dkl 0.47708592595 0.04 17.7802151642 0.00318945071887 0.976704432984 0.00230115685691 -18.4540702069
13dkx 0.185667384469 0.0345 17.15882887 0.0066490753602 0.941508787097 0.00506102500219 -18.7454887483
13dnh -0.289476156591 0.04 17.0136530816 0.00348967357443 0.852931310626 0.00392988812072 -19.2206322894
13dni -0.276271902477 0.12 19.5323991795 0.00803651683038 0.953867708676 0.0101922345979 -19.2074280353
13dnj 0.284099957638 0.066 18.7151428777 0.00860134737128 1.00823250337 0.00937308437719 -18.6470561752
13dnr 0.0985920708544 0.07 18.6635017882 0.00431917797926 1.00937031872 0.00367414036941 -18.832564062
13ez 0.0665154242311 0.04363 17.5640162589 0.00333672771851 1.10698786287 0.00247545909357 -18.8646407086
13s -0.334638827882 0.06 17.880230318 0.00269758297538 1.00749677945 0.00178589280165 -19.2657949607
14aaf 0.0559880328966 0.05887 18.2278275738 0.00726796167221 0.977573630802 0.00458010544997 -18.8751680999
14afv 0.0637694699706 0.1305 20.0693434209 0.0120071974772 0.934845194069 0.0185145050967 -18.8673866628
14ahj 0.220006157506 0.07012 18.7888175603 0.00769760194612 1.04528303336 0.00680419376731 -18.7111499753
14aia -0.368283260994 0.19 20.5326921896 0.0144714912128 0.872458692488 0.0189997519821 -19.2994393938
14aik 0.102433843426 0.10456 19.589928891 0.0142151873146 1.15360927761 0.0148187664439 -18.8287222894
14alb -0.0661690914414 0.0725 18.5787329133 0.00483470946491 1.10445222637 0.00403511245298 -18.9973252243
14amb -0.505116963974 0.14 19.6662107875 0.00936530571696 0.816424035256 0.018348528673 -19.4362730968
14anq 0.0618494588653 0.081 18.9602798875 0.00660173833854 1.06545883325 0.0044518660847 -18.869306674
14apu -0.0951531987558 0.1129 19.5709794297 0.00864273063843 1.07294681807 0.0123907037034 -19.0263093316
14aqs 0.00486378314267 0.08 18.8748220004 0.0110988011009 1.257382003 0.0106719944746 -18.9262923497
14axt 0.293262079124 0.05827 18.4419296077 0.00532071179569 1.28149335041 0.00498170453447 -18.6378940537
14bcl -0.168965582183 0.13 19.8275747771 0.0113341369354 0.789013272607 0.0142456803895 -19.100121715
14bjp -0.139688126922 0.05 17.6637461348 0.00269873263743 1.012098763 0.00654264651031 -19.0708442597
14bpo 0.20212228801 0.08 19.0720805052 0.0130818774275 1.22719031733 0.0120339878338 -18.7290338448
14bpz 0.0289628283026 0.12 19.8376339103 0.00691980351196 0.994985109475 0.00893198798707 -18.9021933045
14cyd 0.836179874898 0.102 20.2661373782 0.0118794423126 1.03646112366 0.0211235233569 -18.0949762579
14dcd 0.0630433707979 0.05 17.8664776325 0.00609540472881 1.00173814149 0.00338650592626 -18.868112762
14fyt 0.740940729748 0.118 20.5102801783 0.0101381923239 0.628892162052 0.0119215169907 -18.1902154031
14jj 8.84004962711 0.000677 17.2215888985 0.0431625568377 0.361766612997 0.0937603569062 -10.0911065057
14yl -0.314337036763 0.081 18.5840933919 0.0220638543562 0.706000147224 0.0539919776774 -19.2454931696
14yy 0.703726502995 0.04311 18.1743701991 0.00815939473204 1.25744768152 0.00570031304329 -18.2274296298
16aas -0.100052828666 0.123 19.7664758695 0.00697603122859 1.65195406442 0.0113778021555 -19.0312089615
16afx -0.309750447717 0.125 19.5946184134 0.015058427801 1.12385932806 0.0079575179202 -19.2409065805
16anm -0.221150415331 0.17 20.4122401769 0.0121547173921 1.2922359575 0.0297928473322 -19.1523065481
16aut -0.478723418726 0.074 18.2129161158 0.187970698004 1.30459449086 0.206799979725 -19.4098795515
16dp -0.310269075012 0.184 20.5132835361 0.0192253747331 1.21732688446 0.0302600189197 -19.2414252078
16eka -0.121354993634 0.14 20.0499727578 0.00776448676462 0.972257713183 0.00990635849086 -19.0525111265
16epx -0.000757712679256 0.12 19.8079133693 0.015450222775 1.08995563179 0.0592275366779 -18.9319138455
16fht 0.176201808068 0.079 19.017346357 0.00827119533972 1.39704671926 0.00691715742186 -18.7549543247
16fhu 0.313735511964 0.076 19.0663021297 0.0133369925632 1.29092182137 0.015286787703 -18.6174206209
16fhz 0.691398476383 0.07 19.2563081937 0.00529377019759 1.46355601624 0.0115139546195 -18.2397576564
16fmb -0.340157534714 0.067 18.1250670721 0.00495449020145 1.23214131177 0.0217991261918 -19.2713136675
16for -0.0011306747999 0.071 18.5960991982 0.00668685587658 1.3841847331 0.00494412558873 -18.9322868076
16gdp 0.533740184155 0.055 18.5519302172 0.0110613145918 1.36703861582 0.00907159771394 -18.3974159487
16gef 1.05062557615 0.06 19.2654947221 0.0251393690617 1.22678199356 0.0390802069348 -17.8805305567
16gmh 0.10633780501 0.08389 19.0852086119 0.0151982525048 1.20315054931 0.0268521210592 -18.8248183278
16gmw -0.304144645785 0.064 18.0570171752 0.00621197316457 1.38430139514 0.0108312213413 -19.2353007786
16gmx -0.00976783148352 0.059 18.1670623164 0.00876521633459 1.49664178416 0.0144424929022 -18.9409239643
16gpj -0.198931846924 0.125 19.7054370142 0.0159167811433 1.26844987653 0.0210218920004 -19.1300879797
16gpl -0.408075049163 0.174 20.2810865661 0.0216459834454 1.29653498615 0.062920953608 -19.339231182
16grm 0.206185168366 0.07 18.7710948857 0.00849801714866 1.45416685927 0.0149717302231 -18.7249709645
16gro 0.307388545763 0.07 18.8722982631 0.0107295159504 1.21413109919 0.0135874137196 -18.6237675871
16gsp -0.316432016104 0.116 19.4129439371 0.011300151127 1.30779571735 0.00936568367593 -19.2475881489
16gsu 0.183743034239 0.077 18.9662009437 0.0192731416306 1.36487995743 0.0227533609507 -18.7474130986
16gta -0.403145789543 0.05 17.4002884722 0.0155224028181 1.33158979968 0.00792705819842 -19.3343019224
16gua -0.0728208707408 0.08 18.7971373465 0.0179616920833 1.60582538951 0.0222606340417 -19.0039770036
16hdv -0.185676992851 0.039 17.0608872136 0.00483123359716 1.11962588237 0.00721178615966 -19.1168331257
16hgt -0.552493135942 0.13 19.4440472234 0.0144564658452 1.26471754643 0.0246471820387 -19.4836492688
16hhb 0.017337239202 0.154 20.4147175113 0.0296436633456 1.27774382378 0.0492050881363 -18.9138188936
16hhh 0.271314333756 0.07 18.8362240511 0.0213823367101 1.44430226968 0.0281924429723 -18.6598417991
16hlm 0.270971289632 0.098 19.6082336704 0.0339550548205 0.8159253894 0.218421885299 -18.6601848432
16hls 0.31779344195 0.08 19.1877516592 0.0126164563956 1.32137165839 0.0194652045448 -18.6133626909
16hmz 0.1370253009 0.08 19.0069835181 0.0375453699924 1.26828688832 0.0699666794024 -18.7941308319
16hun -0.0335754106712 0.093 19.1826439999 0.0301045887187 1.2753660776 0.0549432574457 -18.9647315435
16ig -0.318612841975 0.17 20.3147777503 0.0129830687645 1.23215005255 0.0513814845772 -19.2497689748
16sw 0.285641517541 0.138 20.4229671377 0.0153958149877 1.15965844471 0.0302990948922 -18.6455146153
